Datum;Bolag;Region;Antal annonser;Nya 14 dagar
2026-05-27;Framtiden i Sverige;Östergötlands län;37;11
2026-05-27;Professionals Nord;Jämtlands län;1;0
2026-05-27;Professionals Nord;Norrbottens län;71;29
2026-05-27;Professionals Nord;Skåne län;5;4
2026-05-27;Professionals Nord;Stockholms län;16;11
2026-05-27;Professionals Nord;Södermanlands län;3;0
2026-05-27;Professionals Nord;Uppsala län;1;0
2026-05-27;Professionals Nord;Värmlands län;1;1
2026-05-27;Professionals Nord;Västerbottens län;11;3
2026-05-27;Professionals Nord;Västernorrlands län;10;1
2026-05-27;Professionals Nord;Västmanlands län;8;0
2026-05-27;Professionals Nord;Västra Götalands län;18;7
2026-05-27;Professionals Nord;Örebro län;6;4
2026-05-27;Professionals Nord;Östergötlands län;13;5
2026-05-27;Bravura;Gävleborgs län;2;1
2026-05-27;Bravura;Hallands län;1;0
2026-05-27;Bravura;Jämtlands län;1;0
2026-05-27;Bravura;Jönköpings län;10;4
2026-05-27;Bravura;Kalmar län;1;0
2026-05-27;Bravura;Kronobergs län;3;1
2026-05-27;Bravura;Norrbottens län;2;0
2026-05-27;Bravura;Skåne län;21;8
2026-05-27;Bravura;Stockholms län;61;17
2026-05-27;Bravura;Södermanlands län;2;0
2026-05-27;Bravura;Uppsala län;2;1
2026-05-27;Bravura;Värmlands län;2;2
2026-05-27;Bravura;Västerbottens län;1;1
2026-05-27;Bravura;Västernorrlands län;5;4
2026-05-27;Bravura;Västmanlands län;3;1
2026-05-27;Bravura;Västra Götalands län;20;10
2026-05-27;Bravura;Örebro län;1;0
2026-05-27;Bravura;Östergötlands län;9;4
2026-05-27;Jurek;Dalarnas län;1;1
2026-05-27;Jurek;Gävleborgs län;1;1
2026-05-27;Jurek;Jönköpings län;1;0
2026-05-27;Jurek;Skåne län;1;0
2026-05-27;Jurek;Stockholms län;17;6
2026-05-27;Jurek;Uppsala län;2;0
2026-05-27;Jurek;Västra Götalands län;9;1
2026-05-27;TNG Group;Kronobergs län;3;1
2026-05-27;TNG Group;Skåne län;7;2
2026-05-27;TNG Group;Stockholms län;29;14
2026-05-27;TNG Group;Södermanlands län;1;0
2026-05-27;TNG Group;Västmanlands län;1;0
2026-05-27;TNG Group;Västra Götalands län;8;4
2026-05-27;TNG Group;Örebro län;3;1
2026-05-27;TNG Group;Östergötlands län;1;0
2026-05-27;Eterni Sweden;Blekinge län;0;1
2026-05-27;Eterni Sweden;Hallands län;0;2
2026-05-27;Eterni Sweden;Jönköpings län;1;12
2026-05-27;Eterni Sweden;Kalmar län;1;3
2026-05-27;Eterni Sweden;Kronobergs län;2;14
2026-05-27;Eterni Sweden;Skåne län;0;5
2026-05-27;Eterni Sweden;Stockholms län;0;4
2026-05-27;Eterni Sweden;Värmlands län;0;3
2026-05-27;Eterni Sweden;Västmanlands län;0;1
2026-05-27;Eterni Sweden;Västra Götalands län;0;5
2026-05-27;Friday;Blekinge län;3;1
2026-05-27;Friday;Hallands län;2;0
2026-05-27;Friday;Jönköpings län;2;0
2026-05-27;Friday;Kronobergs län;2;1
2026-05-27;Friday;Skåne län;19;5
2026-05-27;Friday;Stockholms län;32;11
2026-05-27;Friday;Södermanlands län;1;0
2026-05-27;Friday;Västmanlands län;1;0
2026-05-27;Friday;Västra Götalands län;44;9
2026-05-27;Friday;Örebro län;4;1
2026-05-27;Friday;Östergötlands län;24;7
2026-05-27;Gazella;Stockholms län;3;2
2026-05-27;Insitepart;Jönköpings län;7;3
2026-05-27;Insitepart;Kalmar län;1;1
2026-05-27;Insitepart;Kronobergs län;1;0
2026-05-27;Insitepart;Skåne län;2;1
2026-05-27;Insitepart;Stockholms län;13;7
2026-05-27;Insitepart;Södermanlands län;1;0
2026-05-27;Insitepart;Uppsala län;1;1
2026-05-27;Insitepart;Västra Götalands län;2;2
2026-05-27;Insitepart;Örebro län;2;1
2026-05-27;Wikan Personal;Blekinge län;1;0
2026-05-27;Wikan Personal;Dalarnas län;2;1
2026-05-27;Wikan Personal;Gävleborgs län;9;2
2026-05-27;Wikan Personal;Jönköpings län;7;3
2026-05-27;Wikan Personal;Kalmar län;1;0
2026-05-27;Wikan Personal;Kronobergs län;7;5
2026-05-27;Wikan Personal;Norrbottens län;1;0
2026-05-27;Wikan Personal;Skåne län;32;23
2026-05-27;Wikan Personal;Västerbottens län;9;6
2026-05-27;Wikan Personal;Västernorrlands län;1;0
2026-05-27;Konsultia;Dalarnas län;1;1
2026-05-27;Konsultia;Gävleborgs län;5;4
2026-05-27;Konsultia;Norrbottens län;15;6
2026-05-27;Konsultia;Skåne län;2;1
2026-05-27;Konsultia;Södermanlands län;2;2
2026-05-27;Konsultia;Västerbottens län;5;0
2026-05-27;Konsultia;Västernorrlands län;3;1
2026-05-27;Konsultia;Västra Götalands län;15;9
2026-05-27;Konsultia;Örebro län;2;0
