Datum;Roll;Grupp;Region;Antal annonser;Nya 7 dagar;Nya 14 dagar
2026-06-10;Lagerarbetare;Volym / cykel;Värmlands län;6;1;4
2026-06-10;Lagerarbetare;Volym / cykel;Västerbottens län;8;4;6
2026-06-10;Lagerarbetare;Volym / cykel;Västernorrlands län;10;3;3
2026-06-10;Lagerarbetare;Volym / cykel;Västmanlands län;11;3;5
2026-06-10;Lagerarbetare;Volym / cykel;Västra Götalands län;150;39;71
2026-06-10;Lagerarbetare;Volym / cykel;Örebro län;30;11;21
2026-06-10;Lagerarbetare;Volym / cykel;Östergötlands län;34;6;11
2026-06-10;Business Controller;Framåtblickande signal;Dalarnas län;9;1;1
2026-06-10;Business Controller;Framåtblickande signal;Gävleborgs län;6;1;1
2026-06-10;Business Controller;Framåtblickande signal;Jämtlands län;2;1;2
2026-06-10;Business Controller;Framåtblickande signal;Jönköpings län;7;5;7
2026-06-10;Business Controller;Framåtblickande signal;Kalmar län;1;0;0
2026-06-10;Business Controller;Framåtblickande signal;Kronobergs län;3;1;1
2026-06-10;Business Controller;Framåtblickande signal;Norrbottens län;4;4;4
2026-06-10;Business Controller;Framåtblickande signal;Skåne län;19;9;14
2026-06-10;Business Controller;Framåtblickande signal;Stockholms län;65;23;38
2026-06-10;Business Controller;Framåtblickande signal;Södermanlands län;5;0;1
2026-06-10;Business Controller;Framåtblickande signal;Uppsala län;5;0;4
2026-06-10;Business Controller;Framåtblickande signal;Värmlands län;3;0;1
2026-06-10;Business Controller;Framåtblickande signal;Västerbottens län;3;0;1
2026-06-10;Business Controller;Framåtblickande signal;Västernorrlands län;3;2;3
2026-06-10;Business Controller;Framåtblickande signal;Västmanlands län;13;3;5
2026-06-10;Business Controller;Framåtblickande signal;Västra Götalands län;49;15;25
2026-06-10;Business Controller;Framåtblickande signal;Örebro län;4;0;3
2026-06-10;Business Controller;Framåtblickande signal;Östergötlands län;11;2;5
2026-06-10;Systemutvecklare;Framåtblickande signal;Blekinge län;8;2;2
2026-06-10;Systemutvecklare;Framåtblickande signal;Dalarnas län;7;2;3
2026-06-10;Systemutvecklare;Framåtblickande signal;Gotlands län;2;0;1
2026-06-10;Systemutvecklare;Framåtblickande signal;Gävleborgs län;10;5;6
2026-06-10;Systemutvecklare;Framåtblickande signal;Hallands län;6;3;4
2026-06-10;Systemutvecklare;Framåtblickande signal;Jämtlands län;3;2;2
2026-06-10;Systemutvecklare;Framåtblickande signal;Jönköpings län;35;3;8
2026-06-10;Systemutvecklare;Framåtblickande signal;Kalmar län;3;3;3
2026-06-10;Systemutvecklare;Framåtblickande signal;Kronobergs län;15;4;8
2026-06-10;Systemutvecklare;Framåtblickande signal;Norrbottens län;23;7;15
2026-06-10;Systemutvecklare;Framåtblickande signal;Skåne län;120;24;49
2026-06-10;Systemutvecklare;Framåtblickande signal;Stockholms län;502;106;186
2026-06-10;Systemutvecklare;Framåtblickande signal;Södermanlands län;6;3;3
2026-06-10;Systemutvecklare;Framåtblickande signal;Uppsala län;15;3;7
2026-06-10;Systemutvecklare;Framåtblickande signal;Värmlands län;6;3;5
2026-06-10;Systemutvecklare;Framåtblickande signal;Västerbottens län;10;2;3
2026-06-10;Systemutvecklare;Framåtblickande signal;Västernorrlands län;20;6;12
2026-06-10;Systemutvecklare;Framåtblickande signal;Västmanlands län;31;10;16
2026-06-10;Systemutvecklare;Framåtblickande signal;Västra Götalands län;245;51;90
2026-06-10;Systemutvecklare;Framåtblickande signal;Örebro län;13;3;6
2026-06-10;Systemutvecklare;Framåtblickande signal;Östergötlands län;102;41;60
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Blekinge län;16;10;13
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Dalarnas län;31;5;13
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Gotlands län;1;0;1
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Gävleborgs län;10;1;7
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Hallands län;20;7;14
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Jämtlands län;4;1;1
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Jönköpings län;45;12;22
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Kalmar län;22;7;10
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Kronobergs län;17;3;8
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Norrbottens län;23;6;10
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Skåne län;90;25;50
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Stockholms län;143;36;56
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Södermanlands län;13;5;8
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Uppsala län;10;5;8
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Värmlands län;17;5;8
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Västerbottens län;18;8;11
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Västernorrlands län;32;3;12
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Västmanlands län;35;13;18
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Västra Götalands län;151;45;71
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Örebro län;63;30;47
2026-06-10;Mekanikkonstruktör;Struktur / transformation;Östergötlands län;137;37;61
2026-06-10;Elingenjör;Struktur / transformation;Blekinge län;9;3;5
2026-06-10;Elingenjör;Struktur / transformation;Dalarnas län;71;6;14
2026-06-10;Elingenjör;Struktur / transformation;Gävleborgs län;9;1;4
2026-06-10;Elingenjör;Struktur / transformation;Hallands län;10;3;6
2026-06-10;Elingenjör;Struktur / transformation;Jämtlands län;6;0;1
2026-06-10;Elingenjör;Struktur / transformation;Jönköpings län;26;6;11
2026-06-10;Elingenjör;Struktur / transformation;Kalmar län;9;3;4
2026-06-10;Elingenjör;Struktur / transformation;Kronobergs län;6;0;2
2026-06-10;Elingenjör;Struktur / transformation;Norrbottens län;16;5;8
2026-06-10;Elingenjör;Struktur / transformation;Skåne län;67;17;36
2026-06-10;Elingenjör;Struktur / transformation;Stockholms län;204;44;91
2026-06-10;Elingenjör;Struktur / transformation;Södermanlands län;6;2;3
2026-06-10;Elingenjör;Struktur / transformation;Uppsala län;21;5;10
2026-06-10;Elingenjör;Struktur / transformation;Värmlands län;18;4;11
2026-06-10;Elingenjör;Struktur / transformation;Västerbottens län;7;2;5
2026-06-10;Elingenjör;Struktur / transformation;Västernorrlands län;9;4;6
2026-06-10;Elingenjör;Struktur / transformation;Västmanlands län;80;24;30
2026-06-10;Elingenjör;Struktur / transformation;Västra Götalands län;139;30;51
2026-06-10;Elingenjör;Struktur / transformation;Örebro län;22;7;12
2026-06-10;Elingenjör;Struktur / transformation;Östergötlands län;47;11;24
2026-06-10;Sjuksköterska;Strukturell brist;Blekinge län;20;9;14
2026-06-10;Sjuksköterska;Strukturell brist;Dalarnas län;41;13;21
2026-06-10;Sjuksköterska;Strukturell brist;Gotlands län;19;7;12
2026-06-10;Sjuksköterska;Strukturell brist;Gävleborgs län;74;21;43
2026-06-10;Sjuksköterska;Strukturell brist;Hallands län;53;16;32
2026-06-10;Sjuksköterska;Strukturell brist;Jämtlands län;43;11;26
2026-06-10;Sjuksköterska;Strukturell brist;Jönköpings län;60;13;37
2026-06-10;Sjuksköterska;Strukturell brist;Kalmar län;36;8;16
2026-06-10;Sjuksköterska;Strukturell brist;Kronobergs län;37;15;24
2026-06-10;Sjuksköterska;Strukturell brist;Norrbottens län;116;31;60
2026-06-10;Sjuksköterska;Strukturell brist;Skåne län;185;59;101
2026-06-10;Sjuksköterska;Strukturell brist;Stockholms län;241;40;113
2026-06-10;Sjuksköterska;Strukturell brist;Södermanlands län;54;14;24
2026-06-10;Sjuksköterska;Strukturell brist;Uppsala län;114;29;73
2026-06-10;Sjuksköterska;Strukturell brist;Värmlands län;28;13;19
2026-06-10;Sjuksköterska;Strukturell brist;Västerbottens län;86;28;56
2026-06-10;Sjuksköterska;Strukturell brist;Västernorrlands län;70;20;46
2026-06-10;Sjuksköterska;Strukturell brist;Västmanlands län;54;9;34
2026-06-10;Sjuksköterska;Strukturell brist;Västra Götalands län;158;57;106
2026-06-10;Sjuksköterska;Strukturell brist;Örebro län;50;15;31
2026-06-10;Sjuksköterska;Strukturell brist;Östergötlands län;89;25;55
2026-06-10;Undersköterska;Strukturell brist;Blekinge län;8;1;4
2026-06-10;Undersköterska;Strukturell brist;Dalarnas län;23;7;13
2026-06-10;Undersköterska;Strukturell brist;Gotlands län;9;1;2
2026-06-10;Undersköterska;Strukturell brist;Gävleborgs län;14;6;10
2026-06-10;Undersköterska;Strukturell brist;Hallands län;41;13;25
2026-06-10;Undersköterska;Strukturell brist;Jämtlands län;33;8;17
2026-06-10;Undersköterska;Strukturell brist;Jönköpings län;34;8;22
2026-06-10;Undersköterska;Strukturell brist;Kalmar län;24;9;11
2026-06-10;Undersköterska;Strukturell brist;Kronobergs län;18;2;7
2026-06-10;Undersköterska;Strukturell brist;Norrbottens län;31;5;19
2026-06-10;Undersköterska;Strukturell brist;Skåne län;71;21;34
2026-06-10;Undersköterska;Strukturell brist;Stockholms län;196;49;85
2026-06-10;Undersköterska;Strukturell brist;Södermanlands län;21;4;13
2026-06-10;Undersköterska;Strukturell brist;Uppsala län;27;9;14
2026-06-10;Undersköterska;Strukturell brist;Värmlands län;33;10;15
2026-06-10;Undersköterska;Strukturell brist;Västerbottens län;34;5;13
2026-06-10;Undersköterska;Strukturell brist;Västernorrlands län;18;5;9
2026-06-10;Undersköterska;Strukturell brist;Västmanlands län;20;2;6
2026-06-10;Undersköterska;Strukturell brist;Västra Götalands län;114;35;71
2026-06-10;Undersköterska;Strukturell brist;Örebro län;15;3;7
2026-06-10;Undersköterska;Strukturell brist;Östergötlands län;45;10;20
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Blekinge län;1;0;1
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Dalarnas län;2;0;0
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Gotlands län;1;0;0
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Gävleborgs län;7;2;3
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Hallands län;2;0;1
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Jämtlands län;1;0;0
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Jönköpings län;7;2;7
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Kalmar län;6;1;1
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Kronobergs län;8;1;2
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Norrbottens län;3;1;2
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Skåne län;43;16;20
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Stockholms län;106;26;57
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Södermanlands län;8;1;2
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Uppsala län;2;1;1
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Värmlands län;4;3;4
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Västerbottens län;6;5;5
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Västernorrlands län;3;2;2
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Västmanlands län;3;3;3
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Västra Götalands län;42;5;17
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Örebro län;2;0;2
2026-06-11;Kundtjänstmedarbetare;Volym / cykel;Östergötlands län;14;6;8
2026-06-11;Ekonomiassistent;Volym / cykel;Dalarnas län;2;2;2
2026-06-11;Ekonomiassistent;Volym / cykel;Gävleborgs län;1;0;1
2026-06-11;Ekonomiassistent;Volym / cykel;Hallands län;5;1;2
2026-06-11;Ekonomiassistent;Volym / cykel;Jämtlands län;2;1;2
2026-06-11;Ekonomiassistent;Volym / cykel;Jönköpings län;6;1;4
2026-06-11;Ekonomiassistent;Volym / cykel;Kalmar län;1;0;1
2026-06-11;Ekonomiassistent;Volym / cykel;Norrbottens län;2;1;1
2026-06-11;Ekonomiassistent;Volym / cykel;Skåne län;13;2;7
2026-06-11;Ekonomiassistent;Volym / cykel;Stockholms län;41;9;20
2026-06-11;Ekonomiassistent;Volym / cykel;Södermanlands län;1;0;0
2026-06-11;Ekonomiassistent;Volym / cykel;Uppsala län;5;2;2
2026-06-11;Ekonomiassistent;Volym / cykel;Värmlands län;2;2;2
2026-06-11;Ekonomiassistent;Volym / cykel;Västerbottens län;2;0;2
2026-06-11;Ekonomiassistent;Volym / cykel;Västernorrlands län;2;0;0
2026-06-11;Ekonomiassistent;Volym / cykel;Västmanlands län;1;1;1
2026-06-11;Ekonomiassistent;Volym / cykel;Västra Götalands län;22;7;15
2026-06-11;Ekonomiassistent;Volym / cykel;Örebro län;2;0;0
2026-06-11;Ekonomiassistent;Volym / cykel;Östergötlands län;8;2;4
2026-06-11;Lagerarbetare;Volym / cykel;Blekinge län;4;3;3
2026-06-11;Lagerarbetare;Volym / cykel;Dalarnas län;8;3;4
2026-06-11;Lagerarbetare;Volym / cykel;Gotlands län;2;0;0
2026-06-11;Lagerarbetare;Volym / cykel;Gävleborgs län;5;3;4
2026-06-11;Lagerarbetare;Volym / cykel;Hallands län;22;6;14
2026-06-11;Lagerarbetare;Volym / cykel;Jämtlands län;7;0;1
2026-06-11;Lagerarbetare;Volym / cykel;Jönköpings län;57;9;21
2026-06-11;Lagerarbetare;Volym / cykel;Kalmar län;7;3;5
2026-06-11;Lagerarbetare;Volym / cykel;Kronobergs län;11;2;4
2026-06-11;Lagerarbetare;Volym / cykel;Norrbottens län;12;1;6
2026-06-11;Lagerarbetare;Volym / cykel;Skåne län;99;26;56
2026-06-11;Lagerarbetare;Volym / cykel;Stockholms län;174;48;80
2026-06-11;Lagerarbetare;Volym / cykel;Södermanlands län;28;5;13
2026-06-11;Lagerarbetare;Volym / cykel;Uppsala län;25;6;10
2026-06-11;Lagerarbetare;Volym / cykel;Värmlands län;6;1;3
2026-06-11;Lagerarbetare;Volym / cykel;Västerbottens län;7;3;6
2026-06-11;Lagerarbetare;Volym / cykel;Västernorrlands län;9;1;3
2026-06-11;Lagerarbetare;Volym / cykel;Västmanlands län;10;3;4
2026-06-11;Lagerarbetare;Volym / cykel;Västra Götalands län;151;38;69
2026-06-11;Lagerarbetare;Volym / cykel;Örebro län;29;9;19
2026-06-11;Lagerarbetare;Volym / cykel;Östergötlands län;35;6;13
2026-06-11;Business Controller;Framåtblickande signal;Dalarnas län;9;1;1
2026-06-11;Business Controller;Framåtblickande signal;Gävleborgs län;6;1;1
2026-06-11;Business Controller;Framåtblickande signal;Jämtlands län;2;1;2
2026-06-11;Business Controller;Framåtblickande signal;Jönköpings län;6;4;6
2026-06-11;Business Controller;Framåtblickande signal;Kalmar län;1;0;0
2026-06-11;Business Controller;Framåtblickande signal;Kronobergs län;2;2;2
2026-06-11;Business Controller;Framåtblickande signal;Norrbottens län;4;4;4
2026-06-11;Business Controller;Framåtblickande signal;Skåne län;20;8;12
2026-06-11;Business Controller;Framåtblickande signal;Stockholms län;63;22;39
2026-06-11;Business Controller;Framåtblickande signal;Södermanlands län;5;0;0
2026-06-11;Business Controller;Framåtblickande signal;Uppsala län;4;0;4
2026-06-11;Business Controller;Framåtblickande signal;Värmlands län;2;0;1
2026-06-11;Business Controller;Framåtblickande signal;Västerbottens län;3;0;1
2026-06-11;Business Controller;Framåtblickande signal;Västernorrlands län;3;2;2
2026-06-11;Business Controller;Framåtblickande signal;Västmanlands län;13;3;5
2026-06-11;Business Controller;Framåtblickande signal;Västra Götalands län;53;19;28
2026-06-11;Business Controller;Framåtblickande signal;Örebro län;3;0;2
2026-06-11;Business Controller;Framåtblickande signal;Östergötlands län;16;7;10
2026-06-11;Systemutvecklare;Framåtblickande signal;Blekinge län;8;2;2
2026-06-11;Systemutvecklare;Framåtblickande signal;Dalarnas län;6;1;3
2026-06-11;Systemutvecklare;Framåtblickande signal;Gotlands län;2;0;1
2026-06-11;Systemutvecklare;Framåtblickande signal;Gävleborgs län;9;3;5
2026-06-11;Systemutvecklare;Framåtblickande signal;Hallands län;6;3;4
2026-06-11;Systemutvecklare;Framåtblickande signal;Jämtlands län;3;1;2
2026-06-11;Systemutvecklare;Framåtblickande signal;Jönköpings län;37;6;11
2026-06-11;Systemutvecklare;Framåtblickande signal;Kalmar län;3;2;3
2026-06-11;Systemutvecklare;Framåtblickande signal;Kronobergs län;15;3;7
2026-06-11;Systemutvecklare;Framåtblickande signal;Norrbottens län;23;5;13
2026-06-11;Systemutvecklare;Framåtblickande signal;Skåne län;118;20;47
2026-06-11;Systemutvecklare;Framåtblickande signal;Stockholms län;510;112;184
2026-06-11;Systemutvecklare;Framåtblickande signal;Södermanlands län;7;4;4
2026-06-11;Systemutvecklare;Framåtblickande signal;Uppsala län;13;2;6
2026-06-11;Systemutvecklare;Framåtblickande signal;Värmlands län;6;3;5
2026-06-11;Systemutvecklare;Framåtblickande signal;Västerbottens län;11;3;4
2026-06-11;Systemutvecklare;Framåtblickande signal;Västernorrlands län;16;4;8
2026-06-11;Systemutvecklare;Framåtblickande signal;Västmanlands län;31;6;15
2026-06-11;Systemutvecklare;Framåtblickande signal;Västra Götalands län;251;44;96
2026-06-11;Systemutvecklare;Framåtblickande signal;Örebro län;15;7;10
2026-06-11;Systemutvecklare;Framåtblickande signal;Östergötlands län;104;42;61
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Blekinge län;16;9;13
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Dalarnas län;31;5;13
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Gotlands län;1;0;0
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Gävleborgs län;9;1;5
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Hallands län;19;5;12
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Jämtlands län;4;0;1
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Jönköpings län;47;16;24
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Kalmar län;22;6;10
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Kronobergs län;17;2;7
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Norrbottens län;24;6;11
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Skåne län;92;29;51
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Stockholms län;147;39;62
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Södermanlands län;15;5;10
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Uppsala län;10;5;8
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Värmlands län;17;3;7
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Västerbottens län;18;8;11
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Västernorrlands län;30;6;10
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Västmanlands län;34;11;16
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Västra Götalands län;153;50;77
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Örebro län;62;25;46
2026-06-11;Mekanikkonstruktör;Struktur / transformation;Östergötlands län;136;41;65
2026-06-11;Elingenjör;Struktur / transformation;Blekinge län;8;3;4
2026-06-11;Elingenjör;Struktur / transformation;Dalarnas län;73;9;14
2026-06-11;Elingenjör;Struktur / transformation;Gotlands län;1;1;1
2026-06-11;Elingenjör;Struktur / transformation;Gävleborgs län;10;3;5
2026-06-11;Elingenjör;Struktur / transformation;Hallands län;10;3;6
2026-06-11;Elingenjör;Struktur / transformation;Jämtlands län;8;2;3
2026-06-11;Elingenjör;Struktur / transformation;Jönköpings län;28;8;12
2026-06-11;Elingenjör;Struktur / transformation;Kalmar län;9;1;4
2026-06-11;Elingenjör;Struktur / transformation;Kronobergs län;6;0;2
2026-06-11;Elingenjör;Struktur / transformation;Norrbottens län;18;7;9
